NO,XCOORD,YCOORD,lrt,crt,fry,lbus,ebus,opensqft,park_count
2610,-86.7745972,36.1763992,0,0,0,1,0,0,0
2611,-86.7241974,36.0513992,0,0,0,1,0,0,0
2612,-86.7739029,36.1727982,0,0,0,1,0,0,0
2613,-86.7774963,36.1661987,0,0,0,1,0,0,0
2614,-86.7789993,36.1661987,0,0,0,1,0,0,0
2615,-86.7686005,36.1124001,0,0,0,1,0,0,0
2616,-86.7755966,36.1100998,0,0,0,1,0,0,0
2617,-86.7777023,36.1100006,0,0,0,1,0,0,0
2618,-86.7790985,36.1099014,0,0,0,1,0,0,0
2619,-86.7250977,36.0466003,0,0,0,1,0,0,0
2620,-86.7819977,36.110199,0,0,0,1,0,0,0
2621,-86.7835007,36.1104012,0,0,0,1,0,0,0
2622,-86.7251968,36.0457001,0,0,0,1,0,0,0
2623,-86.785202,36.1105995,0,0,0,1,0,0,0
2624,-86.7874985,36.1110001,0,0,0,1,0,0,0
2625,-86.7872009,36.1119003,0,0,0,1,0,0,0
2626,-86.7865982,36.1146011,0,0,0,1,0,0,0
2627,-86.7872009,36.1178017,0,0,0,1,0,0,0
2628,-86.7873001,36.1197014,0,0,0,1,0,0,0
2629,-86.786499,36.1222992,0,0,0,1,0,0,0
2630,-86.7863998,36.1232986,0,0,0,1,0,0,0
2631,-86.7863998,36.1245003,0,0,0,1,0,0,0
2632,-86.7863007,36.1254997,0,0,0,1,0,0,0
2633,-86.7862015,36.1268997,0,0,0,1,0,0,0
2634,-86.7860031,36.1287003,0,0,0,1,0,0,0
2635,-86.7858963,36.1302986,0,0,0,1,0,0,0
2636,-86.7856979,36.132,0,0,0,1,0,0,0
2637,-86.7888031,36.1339989,0,0,0,1,0,0,0
2638,-86.7889023,36.1347008,0,0,0,1,0,0,0
2639,-86.7886963,36.1360016,0,0,0,1,0,0,0
2640,-86.7881012,36.1376991,0,0,0,1,0,0,0
2641,-86.7878036,36.1386986,0,0,0,1,0,0,0
2642,-86.7875977,36.1395988,0,0,0,1,0,0,0
2643,-86.7873001,36.1413994,0,0,0,1,0,0,0
2644,-86.7870026,36.142601,0,0,0,1,0,0,0
2645,-86.7863007,36.1450005,0,0,0,1,0,0,0
2646,-86.7857971,36.1469994,0,0,0,1,0,0,0
2647,-86.7853012,36.1483994,0,0,0,1,0,0,0
2648,-86.7843018,36.1509018,0,0,0,1,0,0,0
2649,-86.7171021,36.0452995,0,0,0,1,0,0,0
2650,-86.7105026,36.0456009,0,0,0,1,0,0,0
2651,-86.7854004,36.1534004,0,0,0,1,0,0,0
2652,-86.7850037,36.1528015,0,0,0,1,0,0,0
2653,-86.7861023,36.1544991,0,0,0,1,0,0,0
2654,-86.7833023,36.155899,0,0,0,1,0,0,0
2655,-86.7814026,36.1577988,0,0,0,1,0,0,0
2656,-86.7828979,36.1601982,0,0,0,1,0,0,0
2657,-86.7794037,36.1618996,0,0,0,1,0,0,0
2658,-86.780098,36.1629982,0,0,0,1,0,0,0
2659,-86.7809982,36.1645012,0,0,0,1,0,0,0
2660,-86.7033005,36.0453987,0,0,0,1,0,0,0
2661,-86.7814026,36.1651001,0,0,0,1,0,0,0
2662,-86.7817993,36.1655998,0,0,0,1,0,0,0
2663,-86.7785034,36.1675987,0,0,0,1,0,0,0
2664,-86.7778015,36.1679993,0,0,0,1,0,0,0
2665,-86.7690964,36.1713982,0,0,0,1,0,0,0
2666,-86.7657013,36.172699,0,0,0,1,0,0,0
2667,-86.7636032,36.1735001,0,0,0,1,0,0,0
2668,-86.7611008,36.1744995,0,0,0,1,0,0,0
2669,-86.7585983,36.1753998,0,0,0,1,0,0,0
2670,-86.7014008,36.0452995,0,0,0,1,0,0,0
2671,-86.7577972,36.1757011,0,0,0,1,0,0,0
2672,-86.7593002,36.1787987,0,0,0,1,0,0,0
2673,-86.7601013,36.1805992,0,0,0,1,0,0,0
2674,-86.7014008,36.0452003,0,0,0,1,0,0,0
2675,-86.7578964,36.1805,0,0,0,1,0,0,0
2676,-86.7574005,36.1805,0,0,0,1,0,0,0
2677,-86.7564011,36.1804008,0,0,0,1,0,0,0
2678,-86.7552032,36.1803017,0,0,0,1,0,0,0
2679,-86.7546997,36.1828995,0,0,0,1,0,0,0
2680,-86.7545013,36.1842003,0,0,0,1,0,0,0
2681,-86.7542038,36.1861,0,0,0,1,0,0,0
2682,-86.754097,36.1871986,0,0,0,1,0,0,0
2683,-86.7542038,36.1896019,0,0,0,1,0,0,0
2684,-86.7537003,36.1904984,0,0,0,1,0,0,0
2685,-86.7536011,36.1913986,0,0,0,1,0,0,0
2686,-86.7557983,36.1935997,0,0,0,1,0,0,0
2687,-86.7558975,36.1945,0,0,0,1,0,0,0
2688,-86.7556,36.1957016,0,0,0,1,0,0,0
2689,-86.7552032,36.1969986,0,0,0,1,0,0,0
2690,-86.7548981,36.1982002,0,0,0,1,0,0,0
2691,-86.7546005,36.1991997,0,0,0,1,0,0,0
2692,-86.7564011,36.2006989,0,0,0,1,0,0,0
2693,-86.7582016,36.2014008,0,0,0,1,0,0,0
2694,-86.7581024,36.2024002,0,0,0,1,0,0,0
2695,-86.7577972,36.2038994,0,0,0,1,0,0,0
2696,-86.7575989,36.205101,0,0,0,1,0,0,0
2697,-86.7578964,36.2062988,0,0,0,1,0,0,0
2698,-86.7574997,36.2072983,0,0,0,1,0,0,0
2699,-86.757103,36.2088013,0,0,0,1,0,0,0
2700,-86.7553024,36.2108002,0,0,0,1,0,0,0
2701,-86.7538986,36.2108994,0,0,0,1,0,0,0
2702,-86.7536011,36.2118988,0,0,0,1,0,0,0
2703,-86.7535019,36.2128983,0,0,0,1,0,0,0
2704,-86.7531967,36.2150993,0,0,0,1,0,0,0
2705,-86.7559967,36.2156982,0,0,0,1,0,0,0
2706,-86.7566986,36.2120018,0,0,0,1,0,0,0
2707,-86.7566986,36.2120018,0,0,0,1,0,0,0
2708,-86.756897,36.2102013,0,0,0,1,0,0,0
2709,-86.757103,36.2089005,0,0,0,1,0,0,0
2710,-86.7578964,36.206501,0,0,0,1,0,0,0
2711,-86.7575989,36.2052002,0,0,0,1,0,0,0
2712,-86.7577972,36.2039986,0,0,0,1,0,0,0
2713,-86.7580032,36.2029991,0,0,0,1,0,0,0
2714,-86.7583008,36.2011986,0,0,0,1,0,0,0
2715,-86.7581024,36.2022018,0,0,0,1,0,0,0
2716,-86.7544022,36.2002983,0,0,0,1,0,0,0
2717,-86.7545013,36.1992989,0,0,0,1,0,0,0
2718,-86.7547989,36.1983986,0,0,0,1,0,0,0
2719,-86.7552032,36.1971016,0,0,0,1,0,0,0
2720,-86.7555008,36.1959,0,0,0,1,0,0,0
2721,-86.7559967,36.1936989,0,0,0,1,0,0,0
2722,-86.7538986,36.1935005,0,0,0,1,0,0,0
2723,-86.7533035,36.1932983,0,0,0,1,0,0,0
2724,-86.7535019,36.1916008,0,0,0,1,0,0,0
2725,-86.7545013,36.1884003,0,0,0,1,0,0,0
2726,-86.7542038,36.1864014,0,0,0,1,0,0,0
2727,-86.7544022,36.1851006,0,0,0,1,0,0,0
2728,-86.7545013,36.1841011,0,0,0,1,0,0,0
2729,-86.7546997,36.1823997,0,0,0,1,0,0,0
2730,-86.7562027,36.1804008,0,0,0,1,0,0,0
2731,-86.7575989,36.1805,0,0,0,1,0,0,0
2732,-86.7601013,36.1801987,0,0,0,1,0,0,0
2733,-86.6812973,36.0470009,0,0,0,1,0,0,0
2734,-86.7594986,36.1791,0,0,0,1,0,0,0
2735,-86.6931,36.0438004,0,0,0,1,0,0,0
2736,-86.7587967,36.1753998,0,0,0,1,0,0,0
2737,-86.7577972,36.1757011,0,0,0,1,0,0,0
2738,-86.7606964,36.1745987,0,0,0,1,0,0,0
2739,-86.7626038,36.1739006,0,0,0,1,0,0,0
2740,-86.7649002,36.1730003,0,0,0,1,0,0,0
2741,-86.7689972,36.1715012,0,0,0,1,0,0,0
2742,-86.7778015,36.1679993,0,0,0,1,0,0,0
2743,-86.7785034,36.1675987,0,0,0,1,0,0,0
2744,-86.7813034,36.1660995,0,0,0,1,0,0,0
2745,-86.7804031,36.1659012,0,0,0,1,0,0,0
2746,-86.7780991,36.1624985,0,0,0,1,0,0,0
2747,-86.6791992,36.0467987,0,0,0,1,0,0,0
2748,-86.7789001,36.1636009,0,0,0,1,0,0,0
2749,-86.677002,36.046299,0,0,0,1,0,0,0
2750,-86.6740036,36.0456009,0,0,0,1,0,0,0
2751,-86.7771988,36.1610985,0,0,0,1,0,0,0
2752,-86.776001,36.161499,0,0,0,1,0,0,0
2753,-86.7746964,36.1621017,0,0,0,1,0,0,0
2754,-86.7739029,36.161499,0,0,0,1,0,0,0
2755,-86.773201,36.1604004,0,0,0,1,0,0,0
2756,-86.7726974,36.1594009,0,0,0,1,0,0,0
2757,-86.7721024,36.1585999,0,0,0,1,0,0,0
2758,-86.7705994,36.1575012,0,0,0,1,0,0,0
2759,-86.7687988,36.1567001,0,0,0,1,0,0,0
2760,-86.7671967,36.1559982,0,0,0,1,0,0,0
2761,-86.7664032,36.1557007,0,0,0,1,0,0,0
2762,-86.6656036,36.0449982,0,0,0,1,0,0,0
2763,-86.7641983,36.1551018,0,0,0,1,0,0,0
2764,-86.6677017,36.044899,0,0,0,1,0,0,0
2765,-86.669899,36.0447998,0,0,0,1,0,0,0
2766,-86.7584,36.1547012,0,0,0,1,0,0,0
2767,-86.7510986,36.1534004,0,0,0,1,0,0,0
2768,-86.7494965,36.1531982,0,0,0,1,0,0,0
2769,-86.7453003,36.1542015,0,0,0,1,0,0,0
2770,-86.7425003,36.1543007,0,0,0,1,0,0,0
2771,-86.7397995,36.1544991,0,0,0,1,0,0,0
2772,-86.6623993,36.0447998,0,0,0,1,0,0,0
2773,-86.7337036,36.1535988,0,0,0,1,0,0,0
2774,-86.7269974,36.1529999,0,0,0,1,0,0,0
2775,-86.7230988,36.1534996,0,0,0,1,0,0,0
2776,-86.7210999,36.1537018,0,0,0,1,0,0,0
2777,-86.7182999,36.1535988,0,0,0,1,0,0,0
2778,-86.7120972,36.1548996,0,0,0,1,0,0,0
2779,-86.7090988,36.1570015,0,0,0,1,0,0,0
2780,-86.7072983,36.1575012,0,0,0,1,0,0,0
2781,-86.7044983,36.1590996,0,0,0,1,0,0,0
2782,-86.6561966,36.0472984,0,0,0,1,0,0,0
2783,-86.7009964,36.1619987,0,0,0,1,0,0,0
2784,-86.6961975,36.1659012,0,0,0,1,0,0,0
2785,-86.6858978,36.1685982,0,0,0,1,0,0,0
2786,-86.6579971,36.0458984,0,0,0,1,0,0,0
2787,-86.680397,36.1693001,0,0,0,1,0,0,0
2788,-86.6819,36.1691017,0,0,0,1,0,0,0
2789,-86.6635971,36.044899,0,0,0,1,0,0,0
2790,-86.6759033,36.1697998,0,0,0,1,0,0,0
2791,-86.6745987,36.169899,0,0,0,1,0,0,0
2792,-86.665802,36.1683006,0,0,0,1,0,0,0
2793,-86.6610031,36.1669998,0,0,0,1,0,0,0
2794,-86.6561966,36.1687012,0,0,0,1,0,0,0
2795,-86.6545029,36.1699982,0,0,0,1,0,0,0
2796,-86.6532974,36.1706009,0,0,0,1,0,0,0
2797,-86.6495972,36.1725998,0,0,0,1,0,0,0
2798,-86.6453018,36.1767998,0,0,0,1,0,0,0
2799,-86.6439972,36.1796989,0,0,0,1,0,0,0
2800,-86.6409988,36.1822014,0,0,0,1,0,0,0
2801,-86.6368027,36.1851006,0,0,0,1,0,0,0
2802,-86.6308975,36.1870995,0,0,0,1,0,0,0
2803,-86.629303,36.1882019,0,0,0,1,0,0,0
2804,-86.6671982,36.044899,0,0,0,1,0,0,0
2805,-86.6688004,36.0447998,0,0,0,1,0,0,0
2806,-86.6249008,36.1916008,0,0,0,1,0,0,0
2807,-86.6235962,36.1931,0,0,0,1,0,0,0
2808,-86.6224976,36.1943016,0,0,0,1,0,0,0
2809,-86.6706009,36.044899,0,0,0,1,0,0,0
2810,-86.6204987,36.1978989,0,0,0,1,0,0,0
2811,-86.6186981,36.2001991,0,0,0,1,0,0,0
2812,-86.6173019,36.2018013,0,0,0,1,0,0,0
2813,-86.6744003,36.0457001,0,0,0,1,0,0,0
2814,-86.6147003,36.2044983,0,0,0,1,0,0,0
2815,-86.612999,36.2061996,0,0,0,1,0,0,0
2816,-86.6112976,36.2080994,0,0,0,1,0,0,0
2817,-86.6047974,36.2145004,0,0,0,1,0,0,0
2818,-86.5983963,36.2150993,0,0,0,1,0,0,0
2819,-86.6018982,36.2095985,0,0,0,1,0,0,0
2820,-86.6055984,36.2070007,0,0,0,1,0,0,0
2821,-86.6065979,36.2039986,0,0,0,1,0,0,0
2822,-86.6085968,36.1976013,0,0,0,1,0,0,0
2823,-86.6066971,36.1926003,0,0,0,1,0,0,0
2824,-86.6085968,36.1973,0,0,0,1,0,0,0
2825,-86.6081009,36.1999016,0,0,0,1,0,0,0
2826,-86.6074982,36.2014008,0,0,0,1,0,0,0
2827,-86.6066971,36.2034988,0,0,0,1,0,0,0
2828,-86.6056976,36.2066994,0,0,0,1,0,0,0
2829,-86.6035004,36.2089005,0,0,0,1,0,0,0
2830,-86.6001968,36.2104988,0,0,0,1,0,0,0
2831,-86.5978012,36.213501,0,0,0,1,0,0,0
2832,-86.597702,36.2144012,0,0,0,1,0,0,0
2833,-86.6792984,36.0467987,0,0,0,1,0,0,0
2834,-86.6023026,36.2150993,0,0,0,1,0,0,0
2835,-86.6809006,36.0470009,0,0,0,1,0,0,0
2836,-86.6070023,36.2126007,0,0,0,1,0,0,0
2837,-86.6113968,36.207901,0,0,0,1,0,0,0
2838,-86.6119003,36.2074013,0,0,0,1,0,0,0
2839,-86.6130981,36.2061996,0,0,0,1,0,0,0
2840,-86.6168976,36.2020988,0,0,0,1,0,0,0
2841,-86.6146011,36.2046013,0,0,0,1,0,0,0
2842,-86.6192017,36.1996994,0,0,0,1,0,0,0
2843,-86.6203003,36.1982994,0,0,0,1,0,0,0
2844,-86.6210022,36.1969986,0,0,0,1,0,0,0
2845,-86.6235962,36.1930008,0,0,0,1,0,0,0
2846,-86.6224976,36.1944008,0,0,0,1,0,0,0
2847,-86.6933975,36.0439987,0,0,0,1,0,0,0
2848,-86.6289978,36.1884003,0,0,0,1,0,0,0
2849,-86.7018967,36.0452995,0,0,0,1,0,0,0
2850,-86.6313019,36.1869011,0,0,0,1,0,0,0
2851,-86.6365967,36.1851997,0,0,0,1,0,0,0
2852,-86.6418991,36.1814995,0,0,0,1,0,0,0
2853,-86.6453018,36.1767998,0,0,0,1,0,0,0
2854,-86.6445999,36.1786995,0,0,0,1,0,0,0
2855,-86.6473007,36.1741982,0,0,0,1,0,0,0
2856,-86.6492996,36.172699,0,0,0,1,0,0,0
2857,-86.6533966,36.1705017,0,0,0,1,0,0,0
2858,-86.6559982,36.1688004,0,0,0,1,0,0,0
2859,-86.6632996,36.1674995,0,0,0,1,0,0,0
2860,-86.6640015,36.1678009,0,0,0,1,0,0,0
2861,-86.7040024,36.0453987,0,0,0,1,0,0,0
2862,-86.6744003,36.169899,0,0,0,1,0,0,0
2863,-86.6773987,36.1696014,0,0,0,1,0,0,0
2864,-86.680397,36.1693001,0,0,0,1,0,0,0
2865,-86.6822968,36.1691017,0,0,0,1,0,0,0
2866,-86.6837006,36.1688995,0,0,0,1,0,0,0
2867,-86.6856995,36.1687012,0,0,0,1,0,0,0
2868,-86.6911011,36.1679993,0,0,0,1,0,0,0
2869,-86.6968994,36.1655998,0,0,0,1,0,0,0
2870,-86.7016983,36.1613007,0,0,0,1,0,0,0
2871,-86.7039032,36.1595001,0,0,0,1,0,0,0
2872,-86.7030029,36.160099,0,0,0,1,0,0,0
2873,-86.7057037,36.1584015,0,0,0,1,0,0,0
2874,-86.7071991,36.1576004,0,0,0,1,0,0,0
2875,-86.7121964,36.1548004,0,0,0,1,0,0,0
2876,-86.718399,36.1537018,0,0,0,1,0,0,0
2877,-86.7212982,36.1537018,0,0,0,1,0,0,0
2878,-86.7230988,36.1534996,0,0,0,1,0,0,0
2879,-86.726799,36.1530991,0,0,0,1,0,0,0
2880,-86.7338028,36.1535988,0,0,0,1,0,0,0
2881,-86.743103,36.1543007,0,0,0,1,0,0,0
2882,-86.7500992,36.1533012,0,0,0,1,0,0,0
2883,-86.7536011,36.1535988,0,0,0,1,0,0,0
2884,-86.7113037,36.0455017,0,0,0,1,0,0,0
2885,-86.7639999,36.1549988,0,0,0,1,0,0,0
2886,-86.7686005,36.156601,0,0,0,1,0,0,0
2887,-86.7130966,36.0452995,0,0,0,1,0,0,0
2888,-86.7699966,36.1571999,0,0,0,1,0,0,0
2889,-86.7718964,36.1581993,0,0,0,1,0,0,0
2890,-86.7733994,36.1605988,0,0,0,1,0,0,0
2891,-86.7750015,36.1618996,0,0,0,1,0,0,0
2892,-86.7753983,36.1617012,0,0,0,1,0,0,0
2893,-86.7783966,36.1604996,0,0,0,1,0,0,0
2894,-86.7791977,36.1617012,0,0,0,1,0,0,0
2895,-86.7198029,36.0456009,0,0,0,1,0,0,0
2896,-86.780098,36.1629982,0,0,0,1,0,0,0
2897,-86.7251968,36.0460014,0,0,0,1,0,0,0
2898,-86.7807007,36.1638985,0,0,0,1,0,0,0
2899,-86.7814026,36.1651001,0,0,0,1,0,0,0
2900,-86.7242966,36.0503006,0,0,0,1,0,0,0
2901,-86.7832031,36.1678009,0,0,0,1,0,0,0
2902,-86.7242966,36.0500984,0,0,0,1,0,0,0
2903,-86.7822037,36.1682014,0,0,0,1,0,0,0
2904,-86.7807007,36.1688995,0,0,0,1,0,0,0
2905,-86.7822037,36.1711998,0,0,0,1,0,0,0
2906,-86.7827988,36.1721001,0,0,0,1,0,0,0
2907,-86.7838974,36.1738014,0,0,0,1,0,0,0
2908,-86.7850037,36.175499,0,0,0,1,0,0,0
2909,-86.7863998,36.1777,0,0,0,1,0,0,0
2910,-86.7873993,36.1791992,0,0,0,1,0,0,0
2911,-86.7882996,36.1805992,0,0,0,1,0,0,0
2912,-86.7899017,36.1831017,0,0,0,1,0,0,0
2913,-86.7910004,36.1848984,0,0,0,1,0,0,0
2914,-86.7241974,36.0514984,0,0,0,1,0,0,0
2915,-86.7956009,36.1884003,0,0,0,1,0,0,0
2916,-86.7273026,36.0546989,0,0,0,1,0,0,0
2917,-86.7320023,36.0550995,0,0,0,1,0,0,0
2918,-86.7965012,36.1924019,0,0,0,1,0,0,0
2919,-86.7966995,36.1945,0,0,0,1,0,0,0
2920,-86.7991028,36.1963005,0,0,0,1,0,0,0
2921,-86.8012009,36.1940994,0,0,0,1,0,0,0
2922,-86.7360992,36.0536995,0,0,0,1,0,0,0
2923,-86.7426987,36.0549011,0,0,0,1,0,0,0
2924,-86.8076019,36.1938019,0,0,0,1,0,0,0
2925,-86.8099976,36.1936989,0,0,0,1,0,0,0
2926,-86.743103,36.0522003,0,0,0,1,0,0,0
2927,-86.816803,36.1977997,0,0,0,1,0,0,0
2928,-86.7434998,36.0401993,0,0,0,1,0,0,0
2929,-86.8115005,36.1999016,0,0,0,1,0,0,0
2930,-86.7435989,36.0400009,0,0,0,1,0,0,0
2931,-86.748703,36.0416985,0,0,0,1,0,0,0
2932,-86.7492981,36.0415993,0,0,0,1,0,0,0
2933,-86.7524033,36.0401993,0,0,0,1,0,0,0
2934,-86.7910995,36.1931992,0,0,0,1,0,0,0
2935,-86.7930984,36.1973991,0,0,0,1,0,0,0
2936,-86.7956009,36.1912003,0,0,0,1,0,0,0
2937,-86.783699,36.175499,0,0,0,1,0,0,0
2938,-86.7542038,36.0397987,0,0,0,1,0,0,0
2939,-86.7828979,36.1741982,0,0,0,1,0,0,0
2940,-86.7813034,36.1717987,0,0,0,1,0,0,0
2941,-86.7813034,36.1673012,0,0,0,1,0,0,0
2942,-86.7556992,36.0396996,0,0,0,1,0,0,0
2943,-86.7827988,36.1646996,0,0,0,1,0,0,0
2944,-86.7825012,36.1638985,0,0,0,1,0,0,0
2945,-86.7833023,36.1635017,0,0,0,1,0,0,0
2946,-86.7827988,36.160099,0,0,0,1,0,0,0
2947,-86.7822037,36.1590996,0,0,0,1,0,0,0
2948,-86.7594986,36.0396996,0,0,0,1,0,0,0
2949,-86.7818985,36.1585999,0,0,0,1,0,0,0
2950,-86.7629013,36.0396996,0,0,0,1,0,0,0
2951,-86.781601,36.1581001,0,0,0,1,0,0,0
2952,-86.7797012,36.155201,0,0,0,1,0,0,0
2953,-86.7792969,36.1531982,0,0,0,1,0,0,0
2954,-86.7686005,36.0402985,0,0,0,1,0,0,0
2955,-86.7791977,36.1526985,0,0,0,1,0,0,0
2956,-86.7790985,36.1501007,0,0,0,1,0,0,0
2957,-86.782402,36.1509018,0,0,0,1,0,0,0
2958,-86.7839966,36.151001,0,0,0,1,0,0,0
2959,-86.7712021,36.0405998,0,0,0,1,0,0,0
2960,-86.7946014,36.1422005,0,0,0,1,0,0,0
2961,-86.7955017,36.1375999,0,0,0,1,0,0,0
2962,-86.7950974,36.139801,0,0,0,1,0,0,0
2963,-86.7969971,36.1352005,0,0,0,1,0,0,0
2964,-86.7955017,36.1327019,0,0,0,1,0,0,0
2965,-86.7955017,36.1316986,0,0,0,1,0,0,0
2966,-86.7955017,36.1305008,0,0,0,1,0,0,0
2967,-86.7956009,36.1297989,0,0,0,1,0,0,0
2968,-86.7951965,36.1288986,0,0,0,1,0,0,0
2969,-86.7942963,36.1276016,0,0,0,1,0,0,0
2970,-86.7939987,36.1260986,0,0,0,1,0,0,0
2971,-86.7941971,36.1248016,0,0,0,1,0,0,0
2972,-86.7946014,36.1226997,0,0,0,1,0,0,0
2973,-86.7735977,36.0407982,0,0,0,1,0,0,0
2974,-86.7949982,36.1208992,0,0,0,1,0,0,0
2975,-86.7955017,36.1197014,0,0,0,1,0,0,0
2976,-86.796402,36.1184998,0,0,0,1,0,0,0
2977,-86.7970963,36.1175995,0,0,0,1,0,0,0
2978,-86.7986984,36.1156998,0,0,0,1,0,0,0
2979,-86.7996979,36.114399,0,0,0,1,0,0,0
2980,-86.7998962,36.1132011,0,0,0,1,0,0,0
2981,-86.8001022,36.1119003,0,0,0,1,0,0,0
2982,-86.8003006,36.1104012,0,0,0,1,0,0,0
2983,-86.8006973,36.107399,0,0,0,1,0,0,0
2984,-86.8007965,36.1064987,0,0,0,1,0,0,0
2985,-86.8013,36.1044006,0,0,0,1,0,0,0
2986,-86.8015976,36.1035004,0,0,0,1,0,0,0
2987,-86.802002,36.1015015,0,0,0,1,0,0,0
2988,-86.8041,36.1015015,0,0,0,1,0,0,0
2989,-86.8072968,36.1018982,0,0,0,1,0,0,0
2990,-86.8085022,36.1021004,0,0,0,1,0,0,0
2991,-86.8091965,36.1044006,0,0,0,1,0,0,0
2992,-86.7795029,36.2066994,0,0,0,1,0,0,0
2993,-86.7838974,36.2072983,0,0,0,1,0,0,0
2994,-86.8114014,36.1044998,0,0,0,1,0,0,0
2995,-86.8149033,36.1044998,0,0,0,1,0,0,0
2996,-86.816597,36.1029015,0,0,0,1,0,0,0
2997,-86.8188019,36.1010017,0,0,0,1,0,0,0
2998,-86.819397,36.1021004,0,0,0,1,0,0,0
2999,-86.819603,36.1039009,0,0,0,1,0,0,0
3000,-86.7783966,36.2066994,0,0,0,1,0,0,0
3001,-86.819397,36.1054993,0,0,0,1,0,0,0
3002,-86.763298,36.2055016,0,0,0,1,0,0,0
3003,-86.8161011,36.1062012,0,0,0,1,0,0,0
3004,-86.8181,36.1063004,0,0,0,1,0,0,0
3005,-86.8139038,36.1058998,0,0,0,1,0,0,0
3006,-86.8139038,36.1058998,0,0,0,1,0,0,0
3007,-86.8123016,36.104599,0,0,0,1,0,0,0
3008,-86.8091965,36.1044006,0,0,0,1,0,0,0
3009,-86.8087997,36.1030006,0,0,0,1,0,0,0
3010,-86.8042984,36.1015015,0,0,0,1,0,0,0
3011,-86.8018036,36.1025009,0,0,0,1,0,0,0
3012,-86.7779999,36.2066994,0,0,0,1,0,0,0
3013,-86.8013992,36.1043015,0,0,0,1,0,0,0
3014,-86.8012009,36.1052017,0,0,0,1,0,0,0
3015,-86.8006973,36.1071014,0,0,0,1,0,0,0
3016,-86.800499,36.108799,0,0,0,1,0,0,0
3017,-86.8003998,36.110199,0,0,0,1,0,0,0
3018,-86.8001022,36.1118011,0,0,0,1,0,0,0
3019,-86.7998962,36.1136017,0,0,0,1,0,0,0
3020,-86.7996979,36.114399,0,0,0,1,0,0,0
3021,-86.7986984,36.115799,0,0,0,1,0,0,0
3022,-86.7965012,36.1183014,0,0,0,1,0,0,0
3023,-86.7956009,36.1195984,0,0,0,1,0,0,0
3024,-86.7947998,36.1213989,0,0,0,1,0,0,0
3025,-86.7945023,36.1228981,0,0,0,1,0,0,0
3026,-86.7941971,36.1245003,0,0,0,1,0,0,0
3027,-86.7939987,36.1257019,0,0,0,1,0,0,0
3028,-86.7939987,36.1265984,0,0,0,1,0,0,0
3029,-86.7944031,36.1278,0,0,0,1,0,0,0
3030,-86.7955017,36.1296005,0,0,0,1,0,0,0
3031,-86.7955017,36.1309013,0,0,0,1,0,0,0
3032,-86.7955017,36.1318016,0,0,0,1,0,0,0
3033,-86.7969971,36.1329994,0,0,0,1,0,0,0
3034,-86.7969971,36.1349983,0,0,0,1,0,0,0
3035,-86.796402,36.1361008,0,0,0,1,0,0,0
3036,-86.7945023,36.1371002,0,0,0,1,0,0,0
3037,-86.7939987,36.1389999,0,0,0,1,0,0,0
3038,-86.793602,36.1405983,0,0,0,1,0,0,0
3039,-86.7931976,36.1430016,0,0,0,1,0,0,0
3040,-86.7845993,36.1511002,0,0,0,1,0,0,0
3041,-86.7827988,36.1509018,0,0,0,1,0,0,0
3042,-86.7806015,36.1500015,0,0,0,1,0,0,0
3043,-86.7791977,36.1507988,0,0,0,1,0,0,0
3044,-86.7794037,36.1539001,0,0,0,1,0,0,0
3045,-86.7794037,36.1544991,0,0,0,1,0,0,0
3046,-86.780098,36.1557999,0,0,0,1,0,0,0
3047,-86.7807007,36.1567993,0,0,0,1,0,0,0
3048,-86.7814026,36.1577988,0,0,0,1,0,0,0
3049,-86.7828979,36.1601982,0,0,0,1,0,0,0
3050,-86.7794037,36.1618996,0,0,0,1,0,0,0
3051,-86.780098,36.1629982,0,0,0,1,0,0,0
3052,-86.7792969,36.2066994,0,0,0,1,0,0,0
3053,-86.7807007,36.1638985,0,0,0,1,0,0,0
3054,-86.7814026,36.1651001,0,0,0,1,0,0,0
3055,-86.7817993,36.1655998,0,0,0,1,0,0,0
3056,-86.7129974,36.0255013,0,0,0,0,1,0,0
3057,-86.7128983,36.0264015,0,0,0,0,1,0,0
3058,-86.7133026,36.0354004,0,0,0,0,1,0,0
3059,-86.7130966,36.0452995,0,0,0,0,1,0,0
3060,-86.7113037,36.0455017,0,0,0,0,1,0,0
3061,-86.7040024,36.0453987,0,0,0,0,1,0,0
3062,-86.7018967,36.0452995,0,0,0,0,1,0,0
3063,-86.6933975,36.0439987,0,0,0,0,1,0,0
3064,-86.6809006,36.0470009,0,0,0,0,1,0,0
3065,-86.7810974,36.2067986,0,0,0,1,0,0,0
3066,-86.6744003,36.0457001,0,0,0,0,1,0,0
3067,-86.6706009,36.044899,0,0,0,0,1,0,0
3068,-86.8205032,36.2024002,0,0,0,1,0,0,0
3069,-86.8254013,36.1999016,0,0,0,1,0,0,0
3070,-86.6635971,36.044899,0,0,0,0,1,0,0
3071,-86.6579971,36.0458984,0,0,0,0,1,0,0
3072,-86.6561966,36.0472984,0,0,0,0,1,0,0
3073,-86.6513977,36.0493011,0,0,0,0,1,0,0
3074,-86.7545013,36.1537018,0,0,0,0,1,0,0
3075,-86.7639999,36.1549988,0,0,0,0,1,0,0
3076,-86.7686005,36.156601,0,0,0,0,1,0,0
3077,-86.8281021,36.1971016,0,0,0,1,0,0,0
